Default,LOAN,MORTDUE,VALUE,REASON,Reason_D,JOB,Mgr_D,Office_D,Prof_D,Sales_D,Self_D,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,8100,19772,39431,DebtCon,0,Other,0,0,0,0,0,0,0,1,82.33528778,1,12,20.34246772
0,8100,69047,82113,DebtCon,0,Sales,0,0,0,1,0,3,0,0,121.4111489,0,30,35.07391836
0,8100,26886,36527,HomeImp,1,ProfExe,0,0,1,0,0,12,0,0,188.4198264,0,13,24.86556719
1,8100,28523,39816,DebtCon,0,Other,0,0,0,0,0,5,0,0,130.6439333,0,16,37.39352642
0,8100,28187,32584,DebtCon,0,Other,0,0,0,0,0,0,1,0,27.04883471,10,7,29.28795683
0,8100,50373,65865,DebtCon,0,Office,0,1,0,0,0,5,0,0,99.59816995,2,11,38.91015083
0,8200,10909,37286,DebtCon,0,Other,0,0,0,0,0,3,0,0,268.2546017,0,12,22.23295281
0,8200,62603,86782,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,219.5658125,0,18,24.63662135
0,8200,117314,132770,DebtCon,0,Self,0,0,0,0,1,4,0,1,176.3345415,0,19,34.55205243
0,8200,64006,80409,HomeImp,1,Other,0,0,0,0,0,15,0,0,235.3632495,0,36,35.63672035
0,8200,72986,87621,DebtCon,0,Office,0,1,0,0,0,14,0,1,86.54572702,0,9,24.69743042
0,8200,51730,59025,DebtCon,0,Other,0,0,0,0,0,16,0,3,220.8132902,0,37,24.38009265
0,8200,58536,66546,DebtCon,0,Other,0,0,0,0,0,1,0,2,118.3973584,2,17,34.71164955
0,8200,68013,77008,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,49.1469223,1,23,40.7925897
0,8200,76268,89166,HomeImp,1,Other,0,0,0,0,0,23,0,0,341.8553472,1,46,29.86957664
0,8200,120837,176244,DebtCon,0,Other,0,0,0,0,0,8,0,0,196.7241605,0,20,34.74574315
0,8200,61821,64832,HomeImp,1,Other,0,0,0,0,0,5,0,0,123.2860249,0,34,35.87534399
0,8200,66254,74994,DebtCon,0,ProfExe,0,0,1,0,0,7,0,0,60.38486252,1,24,39.72610514
0,8200,67489,80145,HomeImp,1,Other,0,0,0,0,0,2,0,0,104.3965066,0,7,36.91231088
1,8200,87979,94854,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,108.4790238,3,19,41.2706826
0,8200,80989,105080,DebtCon,0,Mgr,1,0,0,0,0,1,0,0,81.3547953,1,24,38.4757705
0,8200,135929,200275,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,69.61717488,1,23,37.80543265
0,8200,48515,59240,DebtCon,0,Other,0,0,0,0,0,17,0,4,214.1445097,0,36,27.45914423
0,8200,13392,34254,DebtCon,0,Other,0,0,0,0,0,3,0,0,267.9186416,0,11,21.92999049
0,8300,61213,65798,HomeImp,1,Other,0,0,0,0,0,6,0,0,86.29651576,2,20,41.42687223
0,8300,41481,50448,HomeImp,1,Mgr,1,0,0,0,0,20,0,1,230.8488635,1,18,35.88829101
0,8300,14601,66143,HomeImp,1,Office,0,1,0,0,0,24,0,0,320.2348822,1,12,40.01507057
0,8300,51783,57839,DebtCon,0,Other,0,0,0,0,0,3,0,0,96.17667314,0,20,36.21035133
0,8300,67715,86945,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,221.4749248,0,17,25.19429721
0,8300,45842,50006,DebtCon,0,Other,0,0,0,0,0,16,0,0,90.65307013,0,12,31.36082195
0,8300,101150,115215,HomeImp,1,Office,0,1,0,0,0,23,0,0,130.2563294,0,12,36.50599948
0,8300,67839,76502,DebtCon,0,ProfExe,0,0,1,0,0,9,0,0,58.56017401,3,24,38.97429353
0,8300,35343,51986,DebtCon,0,Other,0,0,0,0,0,10,0,0,242.818967,1,31,37.96660602
0,8300,54039,89301,HomeImp,1,Other,0,0,0,0,0,18,0,0,173.1913224,0,28,26.26681575
0,8300,71922,117151,DebtCon,0,Office,0,1,0,0,0,2,0,0,246.9347582,1,37,18.15682662
0,8400,75912,95329,DebtCon,0,Mgr,1,0,0,0,0,18,0,1,294.1642246,0,24,38.64180454
0,8400,39677,54707,DebtCon,0,Office,0,1,0,0,0,10,0,0,203.2429653,1,23,31.21770976
0,8400,53841,64284,DebtCon,0,Other,0,0,0,0,0,15,0,3,206.3545644,0,36,26.05485371
0,8400,82597,83858,HomeImp,1,Other,0,0,0,0,0,25,0,0,350.5681362,1,47,28.91075714
0,8400,17479,66894,HomeImp,1,Office,0,1,0,0,0,23,0,0,326.3428047,1,13,40.58857607
0,8400,62989,76718,HomeImp,1,Mgr,1,0,0,0,0,3,0,2,131.4713826,0,22,29.20040034
0,8400,43589,49950,DebtCon,0,Office,0,1,0,0,0,9,0,0,202.7045404,0,23,33.59231894
0,8400,62583,77481,DebtCon,0,Office,0,1,0,0,0,6,0,0,98.67270509,2,15,26.30838033
0,8400,77144,91532,DebtCon,0,Mgr,1,0,0,0,0,19,0,1,311.7571824,1,24,40.91273699
0,8400,60995,78444,HomeImp,1,Mgr,1,0,0,0,0,4,0,1,123.7385166,0,23,26.9327076
0,8400,30146,39326,HomeImp,1,ProfExe,0,0,1,0,0,11,0,0,183.0927495,0,12,23.09720188
0,8400,35240,54314,DebtCon,0,Office,0,1,0,0,0,8,0,0,210.5800148,1,22,32.57186729
0,8400,57103,78079,DebtCon,0,Other,0,0,0,0,0,0,0,0,56.30976479,8,21,23.52118826
0,8400,78089,90660,DebtCon,0,Mgr,1,0,0,0,0,9,0,0,118.6353947,0,22,27.09304112
1,8400,48032,95213,HomeImp,1,Office,0,1,0,0,0,5,1,4,326.6795905,0,30,38.19168174
0,8400,57694,70782,HomeImp,1,Other,0,0,0,0,0,4,0,0,125.7103247,0,34,37.62278555
1,8400,37256,45956,DebtCon,0,Other,0,0,0,0,0,1,0,0,214.44323,1,6,31.24524851
0,8500,73752,87931,DebtCon,0,Mgr,1,0,0,0,0,21,1,1,291.6203784,0,24,39.00314063
0,8500,41210,45175,DebtCon,0,Office,0,1,0,0,0,9,0,0,209.4940947,1,22,29.96408198
0,8500,64665,72376,HomeImp,1,Other,0,0,0,0,0,4,0,0,70.93488077,3,20,40.30904123
0,8500,50031,57276,DebtCon,0,Office,0,1,0,0,0,0,0,0,171.2128147,0,21,35.15870257
0,8500,61607,81126,HomeImp,1,Other,0,0,0,0,0,16,0,0,222.2111903,1,35,34.72969809
0,8500,49266,64461,DebtCon,0,Other,0,0,0,0,0,22,0,0,264.4080231,3,29,37.97675792
0,8500,50569,60940,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,189.9468977,0,22,29.20247674
0,8500,78346,82226,HomeImp,1,Other,0,0,0,0,0,22,0,0,320.3495426,1,47,30.19939952
0,8500,47777,78979,HomeImp,1,Other,0,0,0,0,0,18,0,0,202.9542765,1,16,34.8286475
0,8500,53459,62678,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,116.8634491,0,18,30.05290208
0,8500,77954,82965,HomeImp,1,Other,0,0,0,0,0,25,0,0,350.7763043,1,46,28.58451556
0,8500,20959,62956,HomeImp,1,Office,0,1,0,0,0,20,0,0,315.7073914,1,13,41.07759066
0,8500,58327,75044,HomeImp,1,Mgr,1,0,0,0,0,2,0,2,123.3653563,0,22,28.11181383
0,8500,79484,87893,DebtCon,0,Other,0,0,0,0,0,1,0,0,123.6188031,1,10,35.75908385
0,8500,73208,88588,DebtCon,0,Mgr,1,0,0,0,0,10,0,0,114.5525823,0,23,30.08248898
0,8600,38646,54073,DebtCon,0,Other,0,0,0,0,0,14,0,0,89.55585277,0,11,32.53025665
0,8600,42380,60733,DebtCon,0,Mgr,1,0,0,0,0,3,0,0,199.293142,0,22,28.43434208
1,8600,36933,42289,DebtCon,0,Mgr,1,0,0,0,0,4,0,0,100.6164211,2,26,38.43649009
0,8600,78579,93697,DebtCon,0,Other,0,0,0,0,0,0,0,0,115.1933214,1,10,33.8372027
0,8600,58846,72733,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,233.1716005,3,32,39.77508785
0,8600,57727,70828,HomeImp,1,Other,0,0,0,0,0,5,0,0,87.84531097,3,19,41.75352499
0,8600,22960,80874,HomeImp,1,ProfExe,0,0,1,0,0,20,0,0,238.7026834,0,11,25.8873199
0,8600,75464,84263,HomeImp,1,Other,0,0,0,0,0,21,0,0,352.6582712,0,47,28.19671491
0,8600,42226,50386,HomeImp,1,Mgr,1,0,0,0,0,21,1,0,223.3264624,0,17,34.92786612
0,8600,45960,57473,DebtCon,0,Mgr,1,0,0,0,0,4,0,0,189.7680601,0,22,26.75441155
0,8600,76703,100862,HomeImp,1,Other,0,0,0,0,0,0,0,1,174.5571202,0,31,34.38623066
1,8600,44992,66403,DebtCon,0,Other,0,0,0,0,0,8,0,0,172.551555,1,27,43.87561082
0,8600,14762,66271,HomeImp,1,Office,0,1,0,0,0,25,0,0,318.1492776,1,13,42.27663421
0,8600,66366,75957,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,72.91672107,2,25,39.66040874
0,8600,124810,176581,DebtCon,0,Other,0,0,0,0,0,8,0,0,213.3028848,1,19,32.87645851
0,8700,46489,63573,DebtCon,0,Mgr,1,0,0,0,0,4,0,0,196.24907,1,21,28.78792285
0,8700,57254,86883,HomeImp,1,Other,0,0,0,0,0,16,0,0,172.1665627,0,28,25.04343675
0,8700,54283,58563,DebtCon,0,Office,0,1,0,0,0,3,0,1,91.44646517,3,11,38.59036694
0,8700,58007,73069,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,240.4372819,3,31,37.89748089
0,8700,54768,87268,HomeImp,1,Other,0,0,0,0,0,18,0,0,187.5805703,0,28,26.36713414
0,8700,60237,69891,DebtCon,0,Other,0,0,0,0,0,3,0,0,321.2748292,0,9,32.28031362
0,8700,77377,97070,DebtCon,0,Mgr,1,0,0,0,0,3,0,0,68.85487717,2,24,38.21772578
0,8700,30716,84778,HomeImp,1,ProfExe,0,0,1,0,0,19,0,0,219.0852356,0,10,23.80889415
0,8700,78817,115527,DebtCon,0,Office,0,1,0,0,0,1,0,0,221.5515413,1,37,16.37841295
1,8700,57141,70244,HomeImp,1,Other,0,0,0,0,0,8,0,0,106.8554282,0,19,31.89131426
0,8700,79062,98038,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,139.2640336,0,26,33.57803554
0,8700,43759,50070,HomeImp,1,Mgr,1,0,0,0,0,19,1,1,218.9062534,0,17,34.0581468
0,8700,93759,119459,HomeImp,1,Office,0,1,0,0,0,24,0,0,138.09123,1,12,38.72971089
0,8700,62400,81315,DebtCon,0,Office,0,1,0,0,0,6,0,0,98.02887044,2,14,26.62089773
0,8700,77930,80164,HomeImp,1,Other,0,0,0,0,0,20,0,0,350.5284099,1,47,29.6623601
0,8700,58060,65605,DebtCon,0,Other,0,0,0,0,0,23,0,0,259.6838134,3,29,39.82999947
0,8700,51033,58513,DebtCon,0,Office,0,1,0,0,0,2,0,0,181.8697515,0,20,37.87927834
0,8700,68186,82518,HomeImp,1,Other,0,0,0,0,0,1,0,0,105.1022551,0,7,36.44893885
0,8700,76510,108130,DebtCon,0,Office,0,1,0,0,0,2,0,0,252.8439282,1,37,17.41485961
0,8800,51740,60852,DebtCon,0,Other,0,0,0,0,0,23,0,0,277.5895886,3,29,39.88548381
0,8800,135899,202788,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,53.76762152,1,23,35.93202507
0,8800,26607,39710,HomeImp,1,Office,0,1,0,0,0,0,0,0,104.6928252,1,30,38.32672821
0,8800,78953,93018,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,110.72313,0,22,28.28942917
1,8800,33395,51057,DebtCon,0,Office,0,1,0,0,0,2,0,0,80.82247969,1,20,16.88303101
1,8800,32169,37533,DebtCon,0,Other,0,0,0,0,0,3,0,0,74.44929477,3,19,25.34174093
0,8800,56963,70607,HomeImp,1,Other,0,0,0,0,0,4,0,0,99.76441458,3,19,40.34526073
0,8800,74562,89695,HomeImp,1,Other,0,0,0,0,0,24,0,0,338.7767458,1,47,28.43971651
0,8800,55990,89673,HomeImp,1,Other,0,0,0,0,0,18,0,0,184.6259659,0,29,27.70164974
0,8900,80334,87448,DebtCon,0,Mgr,1,0,0,0,0,18,0,0,279.8765502,0,23,38.51399745
0,8900,75441,116950,HomeImp,1,Office,0,1,0,0,0,26,0,0,322.7311957,2,37,33.78852367
0,8900,111493,133191,DebtCon,0,Self,0,0,0,0,1,6,0,0,159.4326981,0,19,34.3711489
0,8900,58503,74706,HomeImp,1,Other,0,0,0,0,0,6,0,0,243.9359963,1,16,36.79323717
1,8900,62733,77741,DebtCon,0,Mgr,1,0,0,0,0,8,0,0,68.89009617,3,17,37.77330059
0,8900,58839,81223,DebtCon,0,Office,0,1,0,0,0,4,0,0,102.2464696,2,15,26.20640995
1,8900,64343,84013,DebtCon,0,Other,0,0,0,0,0,4,0,0,39.22171925,0,12,35.78843746
1,8900,133847,157399,HomeImp,1,ProfExe,0,0,1,0,0,17,0,2,70.88414409,0,12,34.70233074
1,8900,147801,157335,HomeImp,1,Other,0,0,0,0,0,4,0,0,85.57486576,4,21,34.75656038
0,8900,77261,96434,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,144.0370039,0,26,33.90846584
0,9000,50513,61190,DebtCon,0,Other,0,0,0,0,0,5,0,0,75.38855124,1,11,30.49800512
0,9000,75453,100646,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,126.309835,0,26,33.75846632
0,9000,81248,92503,DebtCon,0,Other,0,0,0,0,0,0,0,0,121.1996495,2,10,37.39023989
1,9000,90969,108606,HomeImp,1,Mgr,1,0,0,0,0,5,5,2,113.2575091,5,28,27.34759661
0,9000,79259,84322,HomeImp,1,Other,0,0,0,0,0,22,0,0,359.3322724,1,47,29.67139034
0,9000,56162,75526,HomeImp,1,Other,0,0,0,0,0,6,0,0,127.7869696,0,15,35.73405682
0,9000,51091,68264,DebtCon,0,Other,0,0,0,0,0,22,0,0,277.7556619,2,29,39.38731755
1,9000,52311,68994,DebtCon,0,Office,0,1,0,0,0,0,0,1,137.7840036,0,9,28.45471286
0,9000,8221,38290,DebtCon,0,Other,0,0,0,0,0,4,0,0,266.3837994,0,12,23.70306719
0,9000,56930,67557,DebtCon,0,Other,0,0,0,0,0,0,0,1,118.6995161,2,18,36.68688204
1,9000,52257,58275,DebtCon,0,Sales,0,0,0,1,0,5,0,0,80.25180099,0,21,34.14472595
0,9000,41153,51841,DebtCon,0,Office,0,1,0,0,0,10,0,0,210.2826895,0,23,32.42429306
1,9000,31896,46195,HomeImp,1,Other,0,0,0,0,0,25,0,2,122.3891553,3,16,36.68165215
0,9000,56226,67466,HomeImp,1,Other,0,0,0,0,0,7,0,0,126.7450871,0,16,33.98784698
0,9000,131108,199295,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,61.0009855,1,22,35.93061089
0,9000,55367,79819,DebtCon,0,Office,0,1,0,0,0,5,0,0,101.281185,1,15,27.1892129
0,9000,53177,56782,HomeImp,1,Other,0,0,0,0,0,9,0,0,106.500537,3,33,40.0841755
0,9100,80719,86782,HomeImp,1,Other,0,0,0,0,0,23,0,0,333.0115898,1,47,30.39545792
0,9100,50606,58822,DebtCon,0,Other,0,0,0,0,0,11,0,0,89.64483342,0,22,36.30240922
1,9100,17218,36721,DebtCon,0,Other,0,0,0,0,0,8,0,1,115.7520933,3,5,37.47941029
0,9100,43249,52946,HomeImp,1,Mgr,1,0,0,0,0,20,1,1,228.3963399,1,18,35.18184074
1,9100,28550,40300,HomeImp,1,Other,0,0,0,0,0,5,0,0,109.5356355,7,33,23.08290534
0,9100,24721,34462,DebtCon,0,Other,0,0,0,0,0,1,0,0,28.10052036,9,7,27.52068217
0,9100,62976,77829,HomeImp,1,Mgr,1,0,0,0,0,0,0,2,131.193496,0,23,26.09041891
0,9100,46406,56134,HomeImp,1,Other,0,0,0,0,0,9,0,0,93.85346069,3,34,39.46633033
0,9100,53764,56429,HomeImp,1,Other,0,0,0,0,0,9,0,0,92.07897878,3,33,40.58208394
0,9100,78210,86558,DebtCon,0,Mgr,1,0,0,0,0,8,0,0,92.11150428,0,23,28.1670747
0,9100,59430,76897,HomeImp,1,Other,0,0,0,0,0,5,0,1,246.0951091,1,16,37.47092338
0,9100,47756,84022,HomeImp,1,Other,0,0,0,0,0,18,0,0,206.797361,1,17,32.39114639
0,9200,92395,114494,HomeImp,1,Office,0,1,0,0,0,24,0,0,130.3767882,1,11,39.11215036
0,9200,55643,75267,HomeImp,1,Other,0,0,0,0,0,2,0,1,224.882232,2,15,35.62935439
0,9200,19756,26140,DebtCon,0,Other,0,0,0,0,0,0,1,0,0.486711451,9,7,27.07525664
0,9200,72859,88183,DebtCon,0,Mgr,1,0,0,0,0,8,0,0,105.6552052,0,23,29.00720777
0,9200,52531,66491,DebtCon,0,Mgr,1,0,0,0,0,11,0,0,122.2285343,1,19,32.65762889
0,9200,57375,69040,DebtCon,0,Other,0,0,0,0,0,0,0,1,116.4187965,2,18,36.62562946
0,9200,48130,62358,DebtCon,0,Other,0,0,0,0,0,15,0,4,219.657131,0,36,27.61706343
0,9300,79724,105493,DebtCon,0,Mgr,1,0,0,0,0,2,0,0,63.43088731,2,23,39.38611808
0,9300,73252,100537,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,99.77452712,0,26,34.51463507
0,9300,30204,57036,,0,Other,0,0,0,0,0,30,0,0,235.492813,0,19,23.13784056
0,9300,75425,109040,DebtCon,0,Office,0,1,0,0,0,2,0,0,235.9462106,0,38,17.87525907
0,9300,63566,70551,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,138.3373521,0,19,42.48370297
0,9300,79133,100033,DebtCon,0,Other,0,0,0,0,0,3,0,0,102.1630274,2,31,40.79463545
0,9300,46466,57182,DebtCon,0,Other,0,0,0,0,0,2,0,0,100.0518662,0,20,38.44431799
0,9300,59617,67709,HomeImp,1,Other,0,0,0,0,0,4,0,1,243.8307278,1,16,35.96828075
0,9300,39307,51680,DebtCon,0,Office,0,1,0,0,0,8,0,0,196.0146349,0,23,30.7315717
1,9300,84900,105798,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,41.8072046,1,3,26.9566979
0,9300,54088,66961,DebtCon,0,Other,0,0,0,0,0,22,0,0,278.1604735,3,28,40.82354171
1,9300,38115,60493,DebtCon,0,Other,0,0,0,0,0,14,0,0,91.93263226,0,18,29.63360847
0,9300,53772,71497,HomeImp,1,Mgr,1,0,0,0,0,2,0,2,136.0800299,0,23,29.68667084
0,9300,106449,120066,DebtCon,0,Other,0,0,0,0,0,18,0,1,189.9199182,1,15,37.08645509
0,9400,52371,55764,DebtCon,0,Office,0,1,0,0,0,1,0,0,177.7028004,0,20,37.35868805
0,9400,49484,59137,DebtCon,0,Other,0,0,0,0,0,10,0,0,102.2726766,0,22,37.26913108
0,9400,57105,67061,HomeImp,1,Other,0,0,0,0,0,6,0,0,129.5084838,0,34,35.73459276
1,9400,52024,89107,HomeImp,1,Office,0,1,0,0,0,0,1,0,148.8447376,3,26,36.08003177
0,9400,85448,94101,DebtCon,0,Other,0,0,0,0,0,2,0,0,104.1133632,2,32,39.54184797
0,9400,81596,116738,HomeImp,1,Office,0,1,0,0,0,28,0,0,338.6290354,1,38,34.16951368
0,9400,76989,88788,HomeImp,1,Other,0,0,0,0,0,24,0,0,350.6390057,0,46,30.06137137
0,9400,61185,65302,DebtCon,0,Other,0,0,0,0,0,1,0,2,117.1710044,2,18,35.61194388
0,9400,109991,125146,DebtCon,0,Self,0,0,0,0,1,7,0,1,171.6798111,0,18,34.81346859
0,9400,122412,178547,DebtCon,0,Other,0,0,0,0,0,7,0,0,226.0888071,0,19,35.46338698
0,9400,61213,70800,HomeImp,1,Other,0,0,0,0,0,5,0,0,75.86265973,3,20,39.40381239
0,9400,53756,76077,HomeImp,1,Office,0,1,0,0,0,12,2,0,244.1166529,2,29,33.37457063
0,9400,81546,119128,HomeImp,1,Office,0,1,0,0,0,30,0,0,328.1781237,2,38,34.15031938
0,9400,77715,101258,DebtCon,0,Mgr,1,0,0,0,0,2,0,0,65.87658672,1,23,38.10800099
0,9400,51505,84178,HomeImp,1,Other,0,0,0,0,0,19,0,0,202.6979629,0,16,35.53061343
0,9400,92340,125451,DebtCon,0,Office,0,1,0,0,0,7,0,0,129.1137248,1,22,36.3499746
0,9400,53244,62245,DebtCon,0,Other,0,0,0,0,0,23,0,0,276.787744,3,28,37.82185151
0,9400,77410,116693,DebtCon,0,Office,0,1,0,0,0,0,0,0,245.0836519,0,37,17.17690066
0,9400,56675,66976,HomeImp,1,Other,0,0,0,0,0,6,0,0,128.071648,0,33,35.03337113
0,9400,103973,119817,DebtCon,0,Other,0,0,0,0,0,18,0,2,182.6166394,2,16,37.33797719
1,9500,36114,45654,DebtCon,0,Office,0,1,0,0,0,0,0,0,83.33329177,0,9,25.34347845
0,9500,115186,131800,DebtCon,0,Self,0,0,0,0,1,7,0,0,177.0500361,0,19,33.43055804
0,9500,41541,57280,DebtCon,0,Other,0,0,0,0,0,6,0,0,69.22936935,1,10,29.16012708
0,9500,28750,42408,HomeImp,1,Office,0,1,0,0,0,0,0,0,115.5749709,1,30,39.05039479
0,9500,47019,59413,DebtCon,0,Other,0,0,0,0,0,4,0,0,78.02555168,0,11,31.41813239
0,9500,131394,162449,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,222.0095049,0,18,19.55124299
0,9500,55862,62965,DebtCon,0,Other,0,0,0,0,0,15,0,4,223.103914,0,36,26.14117805
0,9500,35019,52710,DebtCon,0,Other,0,0,0,0,0,12,0,0,241.5817794,0,31,38.20866784
0,9500,59494,75930,HomeImp,1,Other,0,0,0,0,0,0,0,0,98.99850784,0,6,36.88843637
1,9500,54612,68759,HomeImp,1,Other,0,0,0,0,0,9,0,0,89.10283861,0,19,31.35390694
0,9500,79479,88772,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,189.5890747,0,12,37.95298991
0,9600,62405,69459,DebtCon,0,Other,0,0,0,0,0,0,0,2,86.43183174,2,18,36.26033127
0,9600,45158,55455,DebtCon,0,Other,0,0,0,0,0,15,0,0,82.71313688,0,12,30.931518
0,9600,64758,63646,HomeImp,1,Other,0,0,0,0,0,5,0,0,120.6445586,0,34,35.98492935
0,9600,53277,60843,DebtCon,0,Office,0,1,0,0,0,0,0,0,180.2840616,0,21,37.95078758
0,9600,70589,99384,HomeImp,1,Other,0,0,0,0,0,0,0,1,176.4674623,0,31,34.23478958
1,9600,42357,99756,HomeImp,1,Office,0,1,0,0,0,4,1,4,354.650225,0,30,36.52517293
0,9600,53196,63942,DebtCon,0,Other,0,0,0,0,0,16,0,4,227.563684,0,36,24.01676994
0,9600,56224,60260,DebtCon,0,Other,0,0,0,0,0,15,0,3,219.7420453,0,36,25.43946354
0,9600,46683,61773,DebtCon,0,Office,0,1,0,0,0,1,0,0,171.058449,1,20,38.00528931
0,9600,50655,59502,DebtCon,0,Other,0,0,0,0,0,0,0,0,93.4328441,0,20,37.98235351
0,9600,45240,60136,DebtCon,0,Other,0,0,0,0,0,2,0,1,83.06675091,0,19,38.45430002
0,9600,77359,101365,HomeImp,1,Other,0,0,0,0,0,1,0,0,182.8035145,0,31,33.48191013
0,9600,44553,48626,HomeImp,1,Mgr,1,0,0,0,0,20,0,1,226.4521595,0,18,35.55592289
0,9700,75566,92066,DebtCon,0,Office,0,1,0,0,0,14,0,0,94.98792219,0,8,25.16118348
0,9700,29094,51990,,0,Other,0,0,0,0,0,30,0,0,246.1952393,0,19,20.74336471
0,9700,45907,57507,DebtCon,0,Other,0,0,0,0,0,6,0,0,81.22944864,0,11,29.03757422
0,9700,53527,58605,DebtCon,0,Office,0,1,0,0,0,4,0,0,75.58454258,3,12,36.70953891
0,9700,98232,117321,DebtCon,0,Other,0,0,0,0,0,19,0,2,194.4247179,2,15,36.95089224
0,9700,21883,67432,HomeImp,1,Office,0,1,0,0,0,24,0,0,308.9955757,1,12,41.41428065
0,9700,84933,122520,DebtCon,0,Office,0,1,0,0,0,10,0,0,141.433076,1,23,36.79501396
0,9700,39141,48905,DebtCon,0,Other,0,0,0,0,0,13,0,0,89.83593974,0,11,32.4314097
0,9700,44652,63232,DebtCon,0,Other,0,0,0,0,0,9,0,0,102.1655136,0,22,37.03487587
0,9700,59633,70398,HomeImp,1,Other,0,0,0,0,0,4,0,0,239.0382058,1,16,38.86724899
0,9700,63488,74374,DebtCon,0,Office,0,1,0,0,0,5,0,0,106.5894523,2,15,26.89601277
0,9700,8852,60599,HomeImp,1,Other,0,0,0,0,0,7,2,1,359.1044913,1,21,16.87198276
1,9700,32660,54536,DebtCon,0,Office,0,1,0,0,0,0,0,0,156.4821057,0,13,67.32490355
0,9700,77394,86917,DebtCon,0,Office,0,1,0,0,0,16,0,1,81.46140046,0,9,27.70585654
0,9800,54564,62109,DebtCon,0,Mgr,1,0,0,0,0,10,0,0,124.021625,0,19,32.56568637
0,9800,15021,31900,DebtCon,0,Other,0,0,0,0,0,6,0,0,276.7342017,0,11,22.29124919
0,9800,136154,203815,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,70.85332764,2,23,35.8789883
0,9800,79405,111563,DebtCon,0,Office,0,1,0,0,0,0,0,0,240.9429936,1,38,19.33281003
0,9800,74962,108730,HomeImp,1,ProfExe,0,0,1,0,0,4,0,1,76.39241605,1,33,37.32134756
0,9800,49287,69831,DebtCon,0,Mgr,1,0,0,0,0,2,0,0,182.9948062,2,16,29.71346691
0,9800,62826,65912,HomeImp,1,Other,0,0,0,0,0,6,0,0,132.7524896,0,34,37.58819954
0,9800,49298,73426,HomeImp,1,Office,0,1,0,0,0,9,3,1,242.3890162,1,29,34.69036125
0,9800,32550,52554,DebtCon,0,Other,0,0,0,0,0,12,0,0,229.5127411,1,32,37.92308809
0,9800,54681,74097,DebtCon,0,Other,0,0,0,0,0,2,0,1,106.8888937,3,18,36.61866086
0,9800,53643,113161,DebtCon,0,ProfExe,0,0,1,0,0,5,0,1,230.3032566,0,9,23.7736104
0,9800,78022,103466,DebtCon,0,Mgr,1,0,0,0,0,1,0,0,83.83533849,2,24,37.43461536
0,9800,52973,65481,HomeImp,1,Other,0,0,0,0,0,10,0,0,101.4726677,2,33,36.878297
0,9800,55330,78154,HomeImp,1,Mgr,1,0,0,0,0,2,0,1,122.7055369,0,23,28.89610186
0,9800,54861,71138,HomeImp,1,Other,0,0,0,0,0,4,0,0,258.334618,2,16,36.03571287
0,9800,56188,90143,HomeImp,1,Other,0,0,0,0,0,17,0,0,171.4136584,0,29,25.62165041
0,9800,63891,72980,DebtCon,0,ProfExe,0,0,1,0,0,7,0,0,32.41493353,2,24,39.37186986
0,9800,47126,57365,DebtCon,0,Other,0,0,0,0,0,0,0,1,91.14121871,0,19,38.6576403
0,9800,55539,73560,DebtCon,0,Office,0,1,0,0,0,4,0,0,85.90093624,1,14,26.33161906
0,9900,60488,75507,HomeImp,1,Other,0,0,0,0,0,3,0,0,239.43364,1,17,38.47307527
0,9900,35448,58056,DebtCon,0,Other,0,0,0,0,0,11,0,0,229.5228444,1,31,37.2974321
0,9900,72674,89909,DebtCon,0,Office,0,1,0,0,0,15,0,1,90.95789952,0,8,27.35463407
1,9900,88236,104953,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,51.64870524,0,2,28.62263209
0,9900,73804,97413,DebtCon,0,ProfExe,0,0,1,0,0,5,0,0,107.3330245,0,25,33.5248796
0,9900,28432,36605,HomeImp,1,Office,0,1,0,0,0,0,0,0,111.5316253,1,29,37.58819565
0,9900,8673,37244,DebtCon,0,Other,0,0,0,0,0,4,0,0,256.6805839,0,12,24.49628632
