Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2013-07-23,91.6,97.1,91.6,95.6,38291,124183,46029,31256961,240621976999110.0,1256.0,77839791,0.0477,0.0426,10.213,2245.0,87.404,8193.0,5.157,64299.0,20.479,0.607,11456700.0,363439.0512,95.1
2013-07-24,95.6,96.0,92.3,95.1,42202,124933,46364,31256961,223403523547050.0,1552.0,72384467,0.0729,0.0432,9.057,1844.0,86.86200000000001,8193.0,5.002,65888.0,20.503,0.8909999999999999,11455850.0,332755.8,96.9
2013-07-25,95.1,97.5,93.6,96.9,42384,140194,47187,31256961,237779083275740.0,1361.0,66808584,0.07,0.0439,9.863,1680.0,85.94200000000001,8193.0,5.157,66440.0,20.506,0.92,11464575.0,367147.577383676,96.0
2013-07-26,96.9,97.5,96.0,96.0,37209,105614,44729,31256961,253261431511520.0,1451.0,64970307,0.0487,0.0446,8.78,1872.0,91.31299999999999,8193.0,4.566,62886.0,20.476,0.495,11468700.0,395575.15455,94.4
2013-07-27,96.0,97.0,93.0,94.4,36711,94701,35878,31256961,260395922704330.0,1549.0,38355276,0.0775,0.0443,7.956,1101.0,54.588,8193.0,3.821,51988.0,20.494,0.7090000000000001,11467175.0,439956.04443999997,98.8
2013-07-28,94.4,100.6,94.0,98.8,37134,103965,34714,31256961,281510081241740.0,1326.0,51203611,0.0567,0.0442,8.571,1456.0,51.291000000000004,8193.0,4.566,49180.0,20.500999999999998,0.5670000000000001,11477275.0,411693.056710057,101.5
2013-07-29,98.8,102.8,98.4,101.5,41634,110731,48191,31256961,255177352423220.0,1602.0,65125638,0.0666,0.0456,8.09,1626.0,91.241,8193.0,4.4110000000000005,67474.0,20.592,0.682,11478400.0,475057.70676000003,108.0
2013-07-30,101.5,108.0,100.5,108.0,41936,99962,51768,31256961,289559865645580.0,1595.0,89712827,0.0836,0.0465,7.31,2213.0,96.48299999999999,8193.0,5.437,69870.0,20.625,0.763,11486875.0,526876.861,106.2
2013-07-31,108.0,111.7,103.6,106.2,49334,125035,59358,31256961,301308886573330.0,1529.0,76796087,0.0958,0.048,7.579,1665.0,81.197,8193.0,4.846,80900.0,20.743000000000002,1.03,11491500.0,545157.638204102,104.0
2013-08-01,106.2,108.0,103.0,104.0,50727,135432,62797,31256961,297265723259000.0,1440.0,106083826,0.0725,0.0479,8.136000000000001,2153.0,75.406,8193.0,4.961,114305.0,20.665,0.862,11489625.0,505450.5,104.5
2013-08-02,104.0,108.0,101.2,104.5,51489,119636,58514,31256961,286195205527560.0,1611.0,81182490,0.054000000000000006,0.0477,7.5,1679.0,73.25399999999999,8193.0,4.341,74758.0,20.675,0.605,11500725.0,467411.44503,104.9
2013-08-03,104.5,105.9,102.0,104.9,45576,125320,44035,34144399,320683138756740.0,1272.0,59475319,0.0553,0.0477,8.471,1402.0,48.742,8193.0,4.651,60484.0,20.596999999999998,0.62,11500750.0,457379.853148955,105.1
2013-08-04,104.9,106.0,103.5,105.1,42767,113308,40810,37392766,315477140937030.0,1351.0,45155560,0.0697,0.0473,8.045,1114.0,44.08,8193.0,5.271,60253.0,20.589000000000002,0.7020000000000001,11509800.0,513592.8,106.7
2013-08-05,105.1,107.8,105.0,106.7,50812,121705,55116,37392766,353738159657050.0,1283.0,75520920,0.0523,0.0477,7.619,1585.0,76.32,8193.0,5.581,73171.0,20.528000000000002,0.588,11514525.0,509301.2117,106.6
2013-08-06,106.7,107.5,105.1,106.6,54179,125845,54498,37392766,340162511358290.0,1365.0,68891053,0.0745,0.0484,7.579,1347.0,51.849,8193.0,4.651,71546.0,20.558000000000003,0.873,11512075.0,511368.15972571203,106.0
2013-08-07,106.6,107.0,105.2,106.0,57420,135204,55770,37392766,351001430588620.0,1299.0,72851524,0.0535,0.0487,7.742000000000001,1376.0,48.852,8193.0,4.341,75667.0,20.595,0.6759999999999999,11523975.0,519588.1,103.1
2013-08-08,106.0,106.7,101.0,103.1,57817,126397,53717,37392766,357489385481420.0,1388.0,64473366,0.0815,0.048,7.024,1191.0,37.538000000000004,8193.0,5.891,72376.0,20.619,0.9520000000000001,11523225.0,536563.5,102.8
2013-08-09,103.1,105.8,101.9,102.8,49463,112082,47792,37392766,393335210620000.0,1178.0,54674553,0.0836,0.0471,7.385,1170.0,51.316,8193.0,4.961,64632.0,20.583000000000002,0.8959999999999999,11534150.0,527375.213628527,103.0
2013-08-10,102.8,103.9,102.4,103.0,51485,112574,45515,37392766,367548784571950.0,1341.0,44893713,0.0538,0.0467,6.857,924.5160000000001,46.644,8193.0,4.031000000000001,59304.0,20.516,0.564,11534425.0,559024.60383,105.0
2013-08-11,103.0,105.2,102.7,105.0,38206,80861,37559,37392766,398696674024360.0,1268.0,37144222,0.08,0.0465,6.667000000000001,1027.0,48.388999999999996,8193.0,4.961,54134.0,20.635,0.608,11545225.0,603616.1400199999,106.8
2013-08-12,105.0,108.1,103.5,106.8,50012,134072,80297,37392766,413089975789620.0,1234.0,74239823,0.0477,0.047,6.667000000000001,1576.0,54.588,8193.0,5.891,103392.0,20.871,0.47,11545575.0,580187.55584265,109.6
2013-08-13,106.8,109.6,104.5,109.6,52897,138718,51690,39812328,386349408081800.0,1132.0,117981300,0.0534,0.0475,7.869,2320.0,61.843,8193.0,5.891,74994.0,20.953000000000003,0.648,11553875.0,389416.79,112.6
2013-08-14,109.6,115.0,108.0,112.6,51492,145460,55396,50810339,431962937146930.0,946.112,123564755,0.0827,0.0481,8.571,2493.0,80.457,8193.0,7.752000000000001,78215.0,20.879,1.045,11558050.0,416608.92,110.0
2013-08-15,112.6,113.3,108.8,110.0,57959,163102,54401,50810339,422583266408290.0,989.582,73264111,0.106,0.0485,8.471,1363.0,51.663000000000004,8193.0,6.2010000000000005,75757.0,20.791999999999998,1.472,11557325.0,607911.605754553,109.0
2013-08-16,110.0,112.3,108.2,109.0,70951,182460,61593,50810339,429747903366510.0,954.078,99599288,0.0639,0.0483,8.571,1462.0,27.08,8193.0,6.2010000000000005,82518.0,20.712,1.1079999999999999,11567025.0,462826.56,112.8
2013-08-17,109.0,114.0,108.2,112.8,56356,129696,44733,50810339,464945649587820.0,994.908,88840436,0.0497,0.0484,7.579,1714.0,19.391,8193.0,4.961,61411.0,20.564,0.607,11571950.0,492030.38,113.4
2013-08-18,112.8,114.7,112.0,113.4,56203,130550,40536,50810339,481187225136460.0,986.18,72866130,0.0792,0.0485,7.422999999999999,1345.0,25.583000000000002,8193.0,5.271,57548.0,20.559,0.9420000000000001,11568600.0,493169.17614053603,118.5
2013-08-19,113.4,123.8,111.8,118.5,71137,177877,61176,50810339,463358389170330.0,946.13,100526885,0.067,0.049,8.136000000000001,1526.0,27.12,8193.0,6.511,78551.0,20.570999999999998,1.09,11580925.0,477976.3,121.2
2013-08-20,118.5,123.0,116.8,121.2,63038,151387,57878,50810339,465198141669880.0,1040.0,91698059,0.0548,0.0506,7.579,1547.0,38.614000000000004,8193.0,6.511,79844.0,20.438,0.716,11580025.0,568944.0,123.3
2013-08-21,121.2,125.0,119.7,123.3,60335,138057,58463,50810339,505519771039940.0,1026.0,128343861,0.055999999999999994,0.0526,7.347,2207.0,54.953,8193.0,6.2010000000000005,82676.0,20.385,0.654,11591275.0,727797.412372893,122.0
2013-08-22,123.3,124.5,120.5,122.0,66596,132705,62121,50810339,512138386468250.0,1139.0,82836309,0.0625,0.0536,6.667000000000001,1319.0,44.345,8193.0,6.2010000000000005,83887.0,20.39,0.715,11591350.0,581466.8,118.5
2013-08-23,122.0,122.0,118.4,118.5,54999,133022,53296,50810339,541265864448550.0,967.278,83336952,0.0653,0.0531,7.347,1579.0,50.383,8193.0,5.581,81888.0,20.244,0.6890000000000001,11601300.0,508919.62,119.6
2013-08-24,118.5,121.4,118.0,119.6,51634,131128,43921,56116797,530067679686630.0,918.683,55416437,0.0568,0.0529,7.869,1150.0,35.544000000000004,8193.0,5.271,64388.0,20.235,0.605,11604875.0,668645.999063105,122.1
2013-08-25,119.6,123.0,119.1,122.1,44296,142878,39789,65750060,517499059459350.0,791.645,54885024,0.0736,0.0538,9.536,1337.0,43.381,8193.0,4.961,68616.0,20.252,0.7979999999999999,11602650.0,458603.6,120.1
2013-08-26,122.1,123.0,119.9,120.1,55927,150760,52493,65750060,527807850335690.0,863.041,70599994,0.0793,0.0543,8.675,1378.0,54.266999999999996,8193.0,5.271,75772.0,20.215999999999998,0.977,11613250.0,511329.52,131.3
2013-08-27,120.1,133.0,120.0,131.3,62018,176006,59870,65750060,548086236089470.0,870.538,93879311,0.0719,0.0559,8.521,1630.0,73.413,8193.0,6.511,95012.0,20.163,0.937,11613775.0,476767.17880447203,128.8
2013-08-28,131.3,131.7,128.0,128.8,64569,159856,60426,65750060,556926486036680.0,975.1110000000001,81204248,0.466,0.0576,8.09,1395.0,48.418,8193.0,5.581,83875.0,20.189,5.551,11622375.0,596683.12,129.3
2013-08-29,128.8,131.2,128.2,129.3,58803,133034,53614,65750060,623394454118980.0,882.6110000000001,75090026,0.0532,0.0579,7.619,5171.0,39.733000000000004,8193.0,4.961,74884.0,20.029,0.5710000000000001,11627225.0,610597.47,138.0
2013-08-30,129.3,142.8,128.6,138.0,62398,138894,63407,65750060,646738652413980.0,945.862,92760736,0.0833,0.0592,7.024,1573.0,61.477,8193.0,5.271,89611.0,20.025,0.852,11624900.0,659988.33404892,141.0
2013-08-31,138.0,148.7,135.9,141.0,47282,98055,58367,65750060,679415763186400.0,1007.0,77255535,0.0806,0.061,6.457000000000001,2244.0,71.212,8193.0,4.961,88163.0,20.002,0.56,11638150.0,729321.5,146.0
2013-09-01,141.0,147.3,141.0,146.0,46377,95026,35070,65750060,752769578896250.0,919.0160000000001,67857703,0.0671,0.0623,6.516,2191.0,42.218,8193.0,4.341,56999.0,19.939,0.452,11636150.0,775828.63,144.0
2013-09-02,146.0,148.5,142.1,144.0,51051,106071,39510,65750060,725686898574637.0,938.4060000000001,77787952,0.11699999999999999,0.0628,6.6979999999999995,1985.0,51.916000000000004,8193.0,4.341,62790.0,19.903,0.878,11648650.0,761019.3463692259,144.0
2013-09-03,144.0,148.9,142.2,144.0,51969,130789,44660,65750060,633947461899970.0,961.409,100932573,0.075,0.0624,7.422999999999999,2262.0,64.635,8193.0,4.031000000000001,72100.0,19.894000000000002,0.642,11647350.0,554360.76,132.5
2013-09-04,144.0,145.8,130.1,132.5,52816,146942,49013,81734746,752185450936260.0,658.4939999999999,95736547,0.0619,0.0604,8.834,2100.0,69.958,8193.0,4.651,76878.0,19.955,0.662,11657075.0,511611.59,130.2
2013-09-05,132.5,138.0,127.2,130.2,60551,142522,47575,86933018,731153396698280.0,723.439,83796514,0.0632,0.0587,8.045,1706.0,30.521,8193.0,5.271,70425.0,19.834,0.726,11661825.0,563466.227787724,121.9
2013-09-06,130.2,134.0,121.9,121.9,60665,146935,46447,86933018,791193164896430.0,677.4060000000001,74705424,0.0635,0.0575,7.784,1318.0,39.359,8193.0,4.651,73269.0,19.831,0.721,11658475.0,492855.3,129.0
2013-09-07,121.9,131.0,121.3,129.0,51822,156686,40099,86933018,707482148926664.0,593.3380000000001,67872897,0.0544,0.0575,9.931000000000001,1397.0,27.609,8193.0,4.031000000000001,62593.0,19.805,0.6729999999999999,11669625.0,444056.97,126.3
2013-09-08,129.0,129.9,124.1,126.3,46295,131353,34258,86933018,666699530382369.0,691.0980000000001,42226042,0.0658,0.0583,9.172,995.6089999999999,22.763,8193.0,4.651,56485.0,19.807000000000002,0.664,11669900.0,485841.571484974,133.1
2013-09-09,126.3,137.5,124.0,133.1,57473,123496,44475,86933018,793062086623400.0,758.6460000000001,63914372,0.0626,0.0589,7.093999999999999,2096.0,23.557,8193.0,5.271,73995.0,19.654,0.6,11679100.0,577218.42,132.6
2013-09-10,133.1,136.0,131.4,132.6,53092,125476,43186,86933018,839798809568540.0,685.7280000000001,65925920,0.0577,0.06,7.539,1462.0,36.006,8193.0,4.031000000000001,70670.0,19.665,0.534,11684125.0,626456.8,142.1
2013-09-11,132.6,145.9,127.5,142.1,49010,107141,48808,86933018,830169266392970.0,736.4860000000001,73178357,0.055999999999999994,0.0609,7.2,2049.0,69.232,8193.0,4.341,74675.0,19.616,0.451,11681125.0,643434.1709908029,139.4
2013-09-12,142.1,145.5,137.5,139.4,52087,114298,49797,86933018,913686090953850.0,724.8580000000001,76134563,0.07200000000000001,0.0618,6.761,1659.0,66.101,8193.0,4.651,77029.0,19.582,0.569,11694575.0,676858.04,140.7
2013-09-13,139.4,145.6,137.8,140.7,44630,100867,45195,86933018,893073722419320.0,711.428,73122110,0.0583,0.062,7.059,1807.0,94.04700000000001,8193.0,4.031000000000001,66572.0,19.549,0.41100000000000003,11692350.0,673938.72,136.7
2013-09-14,140.7,142.0,136.5,136.7,43342,89986,34424,87168757,921789149520140.0,735.547,60303633,0.0579,0.062,6.606,1645.0,43.611000000000004,8193.0,4.031000000000001,54053.0,19.537,0.37200000000000005,11704550.0,899652.5268590191,138.3
2013-09-15,136.7,141.0,135.0,138.3,53491,139773,33262,112628549,1122819918780700.0,501.532,44737157,0.0639,0.0618,7.956,925.232,18.542,8193.0,4.031000000000001,54801.0,19.514,0.609,11703775.0,536089.08,139.4
2013-09-16,138.3,142.2,137.9,139.4,51731,161517,45377,112628549,971854229718200.0,495.68,76776257,0.0986,0.0619,9.351,1657.0,50.708,8193.0,4.341,69774.0,19.451,1.062,11713200.0,575933.4,139.1
2013-09-17,139.4,141.4,138.0,139.1,67752,165596,48348,112628549,939908693723810.0,631.594,71562591,0.555,0.0621,8.045,1167.0,28.502,8193.0,4.651,73046.0,19.45,6.352,11716975.0,615657.561980414,140.4
2013-09-18,139.1,142.0,139.0,140.4,60386,164023,50825,112628549,867901068113162.0,609.765,85017089,0.223,0.0625,8.727,1731.0,38.825,8193.0,4.341,79094.0,19.421,2.5469999999999997,11715000.0,618762.6,135.1
2013-09-19,140.4,141.2,131.1,135.1,59625,136796,52197,112628549,1066680493463900.0,556.1569999999999,95622188,0.18899999999999997,0.0613,7.579,1701.0,49.324,8193.0,4.341,79120.0,19.554000000000002,1.901,11726675.0,602542.8,133.8
2013-09-20,135.1,137.3,131.0,133.8,58794,131030,49058,112628549,1070857463279200.0,568.055,82323814,0.0556,0.0605,7.2,1516.0,60.492,8193.0,4.961,77102.0,19.554000000000002,0.539,11726400.0,743042.813049032,134.4
2013-09-21,133.8,136.0,132.0,134.4,52309,124382,40933,112628549,1069927411992500.0,537.864,51048983,0.0619,0.0606,7.619,1032.0,40.586999999999996,8193.0,4.031000000000001,66368.0,19.548,0.565,11736500.0,635632.06,134.0
2013-09-22,134.4,135.0,131.0,134.0,50700,112682,36668,112628549,1129804258013100.0,548.75,54303946,0.063,0.0608,7.093999999999999,1171.0,32.574,8193.0,4.341,63585.0,19.385,0.517,11737600.0,684114.22,133.4
2013-09-23,134.0,135.0,132.0,133.4,65118,138240,50662,112628549,1196253812173990.0,536.288,111696217,0.0735,0.0606,6.857,1856.0,52.037,8193.0,4.961,80538.0,19.422,0.7490000000000001,11747050.0,674971.358032128,134.8
2013-09-24,133.4,136.6,132.5,134.8,62380,131954,51158,112628549,1183023544190562.0,546.616,104941132,0.0596,0.0607,6.792000000000001,1853.0,61.577,8193.0,4.961,78401.0,19.38,0.5770000000000001,11752400.0,668088.4,135.0
2013-09-25,134.8,138.0,134.7,135.0,54342,117446,47550,125804757,1311499659366700.0,482.51300000000003,88927467,0.0698,0.0611,6.99,1900.0,69.683,8193.0,4.651,78497.0,19.349,0.602,11749050.0,532926.55,137.1
2013-09-26,135.0,139.0,134.7,137.1,57383,160799,50893,148819200,1387658341019900.0,360.376,82596029,0.0582,0.0613,8.889,1605.0,60.266999999999996,8193.0,4.651,78179.0,19.382,0.67,11761075.0,577564.37165104,138.9
2013-09-27,137.1,142.7,134.8,138.9,46742,123388,49342,148819200,1279522286780700.0,433.501,78100351,0.21600000000000003,0.0612,8.09,1798.0,100.59100000000001,8193.0,4.961,78099.0,19.417,1.83,11760525.0,544203.0,142.5
2013-09-28,138.9,143.0,138.0,142.5,42403,113486,41648,148819200,1246878220558239.0,439.79900000000004,61537931,0.0758,0.0616,8.136000000000001,1592.0,84.93,8193.0,4.031000000000001,68927.0,19.409000000000002,0.588,11769550.0,540453.9,143.9
2013-09-29,142.5,145.8,141.4,143.9,41011,114886,40730,148819200,1301167273503683.0,405.264,61263543,0.0777,0.0617,8.471,1658.0,81.081,8193.0,4.031000000000001,71309.0,19.453,0.607,11773650.0,553727.7408372071,141.9
2013-09-30,143.9,145.8,138.1,141.9,46993,133512,50961,148819200,1210813890727900.0,416.74199999999996,94696797,0.0674,0.0615,8.834,2194.0,122.988,8193.0,4.651,80455.0,19.454,0.63,11771900.0,627414.96,140.3
2013-10-01,141.9,144.4,139.4,140.3,56984,139531,57035,148819200,1369971463979800.0,424.534,126813370,0.0847,0.0617,7.7010000000000005,2338.0,87.90700000000001,8193.0,4.1739999999999995,89789.0,19.487000000000002,0.833,11782875.0,455489.2,123.0
2013-10-02,140.3,141.9,109.7,123.0,61773,161897,59739,148819200,1319690046866200.0,411.47,123011620,0.0729,0.0564,7.539,2193.0,90.65299999999999,8193.0,9.828,105735.0,19.674,0.8320000000000001,11783800.0,1216619.88756478,131.0
2013-10-03,123.0,132.0,120.1,131.0,59352,145211,49201,148819200,1493898777224566.0,364.0,90428709,0.0669,0.0543,7.236000000000001,1689.0,62.373000000000005,8193.0,16.042,90270.0,19.869,0.733,11792525.0,546926.0,136.8
2013-10-04,131.0,139.8,128.5,136.8,51760,130068,45864,148819200,1399393314111600.0,378.408,85508644,0.055999999999999994,0.0585,8.0,1817.0,63.456,8193.0,10.508,77846.0,19.85,0.5489999999999999,11797800.0,644124.51,136.7
2013-10-05,136.8,138.0,135.3,136.7,45260,96273,36735,148819200,1462196791702569.0,448.869,47578408,0.0687,0.0597,6.575,1170.0,47.235,8193.0,7.6339999999999995,65740.0,19.864,0.47600000000000003,11795325.0,707536.002615697,137.8
2013-10-06,136.7,138.0,134.1,137.8,42672,112829,35667,164129164,1717009473378600.0,323.004,46102731,0.0592,0.0597,7.784,1163.0,43.062,8193.0,6.7989999999999995,61107.0,19.828,0.457,11806675.0,476725.2,135.8
2013-10-07,137.8,139.0,135.1,135.8,44391,145518,45601,189281249,1510234438098320.0,313.529,78409082,0.0884,0.0602,9.231,1870.0,72.23100000000001,8193.0,6.894,76596.0,19.819000000000003,0.831,11806550.0,484957.44,136.5
2013-10-08,135.8,137.8,135.6,136.5,44970,127352,48058,189281249,1497252238078600.0,328.32300000000004,77310900,0.0463,0.0608,8.943999999999999,1953.0,57.924,8193.0,6.428999999999999,76275.0,19.817999999999998,0.425,11815150.0,950386.198122309,139.5
2013-10-09,136.5,142.1,135.8,139.5,50494,132937,50765,189281249,1699216644483167.0,325.842,97304755,0.0739,0.0614,8.045,2188.0,64.812,8193.0,6.059,79518.0,19.771,0.677,11820025.0,620012.72,140.4
2013-10-10,139.5,141.7,138.5,140.4,56661,137632,51378,189281249,1717116634877000.0,347.472,81251689,0.0677,0.0618,7.5,1644.0,52.964,8193.0,5.224,80597.0,19.766,0.645,11818025.0,564818.52,140.1
2013-10-11,140.4,141.9,138.9,140.1,51737,127604,49125,189281249,1746679922393300.0,329.505,87575105,0.0545,0.0619,7.784,1967.0,60.771,8193.0,4.914,79795.0,19.864,0.49200000000000005,11829375.0,640204.891697548,142.9
2013-10-12,140.1,143.1,139.4,142.9,49260,107424,41456,189281249,1826148638294400.0,365.899,75484364,0.081,0.0621,6.729,1738.0,40.459,8193.0,4.544,66980.0,19.881,0.6,11829475.0,746783.44,147.5
2013-10-13,142.9,147.6,141.5,147.5,51083,118330,41672,189281249,2123037518434500.0,331.88199999999995,78716565,0.0765,0.0634,6.516,1779.0,46.181999999999995,8193.0,4.544,87654.0,19.893,0.557,11841550.0,878457.06,151.4
2013-10-14,147.5,153.7,146.0,151.4,57202,113325,50466,189281249,2264610924617800.0,361.001,106263049,0.0751,0.0651,5.76,2071.0,52.044,8193.0,5.379,82481.0,19.854,0.528,11841400.0,919728.2513654509,158.1
2013-10-15,151.4,158.1,150.6,158.1,55566,100749,53318,189281249,2388586730245300.0,368.842,111211641,0.0937,0.0674,5.537999999999999,2255.0,76.598,8193.0,5.904,85587.0,19.839000000000002,0.594,11853225.0,781625.13,152.8
2013-10-16,158.1,163.0,144.2,152.8,50616,117453,56357,219914107,2607445603606700.0,276.728,128992878,0.127,0.0681,6.857,2746.0,103.37,8193.0,5.904,93270.0,19.788,0.895,11853050.0,646991.62,157.6
2013-10-17,152.8,159.9,150.8,157.6,46703,133357,48319,267731249,2391544055594154.0,244.25900000000001,107749036,0.10800000000000001,0.0694,8.623,2525.0,76.211,8193.0,5.593999999999999,81452.0,19.773,0.87,11862025.0,609714.5371601661,168.3
2013-10-18,157.6,168.3,156.5,168.3,59469,143112,52409,267731249,2343071634226500.0,296.782,124911212,0.0927,0.0431,7.5,2298.0,57.345,8193.0,5.749,86024.0,19.869,0.795,11867500.0,909425.5,183.1
2013-10-19,168.3,195.8,167.1,183.1,55088,129923,53058,267731249,2850729566603702.0,302.903,144911536,0.10099999999999999,0.0769,6.457000000000001,2796.0,87.63799999999999,8193.0,6.059,92550.0,19.899,0.649,11864750.0,899308.17,186.1
2013-10-20,183.1,186.1,177.2,186.1,49219,121615,40922,267731249,2758032200610565.0,285.41900000000004,106002027,0.0911,0.0787,7.236000000000001,2291.0,59.531000000000006,8193.0,5.534,73525.0,19.882,0.5720000000000001,11877925.0,999159.7478084379,192.8
2013-10-21,186.1,197.4,183.2,192.8,60240,139774,53589,267731249,2778666446652800.0,315.108,160995505,0.10300000000000001,0.0824,6.825,2902.0,84.02799999999999,8193.0,6.2139999999999995,96421.0,19.775,0.711,11876100.0,1201693.48,203.0
2013-10-22,192.8,205.5,192.8,203.0,64803,134463,57627,267731249,3124425761821300.0,355.89,196499336,0.11599999999999999,0.0902,5.877999999999999,3365.0,114.74700000000001,8193.0,7.0489999999999995,109555.0,19.692999999999998,0.6779999999999999,11889425.0,1061934.45,228.0
2013-10-23,203.0,228.0,200.7,228.0,55093,134746,59752,267731249,2937525388309321.0,363.024,193274146,0.159,0.0957,6.516,3783.0,134.917,8193.0,7.944,108021.0,19.69,0.825,11887675.0,1152128.03457543,207.0
2013-10-24,228.0,233.4,175.3,207.0,63419,158907,69213,267731249,2878966168108400.0,349.796,176423245,0.149,0.0198,6.6979999999999995,3058.0,99.38799999999999,8193.0,7.0489999999999995,112118.0,19.644000000000002,0.9390000000000001,11900650.0,1044809.26,197.9
2013-10-25,207.0,209.0,176.6,197.9,57236,127127,61737,267731249,3087450974088182.0,325.28,464924818,0.151,0.0181,6.127999999999999,8324.0,71.904,8193.0,7.109,101195.0,20.693,0.865,11899100.0,903581.88,188.6
2013-10-26,197.9,198.4,187.0,188.6,47565,126822,43994,373329139,4020073530518100.0,197.291,108321249,0.129,0.0173,7.912000000000001,2482.0,49.297,8193.0,8.623,73938.0,20.741999999999997,0.774,11910050.0,1091202.3510991998,206.9
2013-10-27,188.6,207.8,188.9,206.9,43512,116528,40225,390928788,3377511741912781.0,239.458,80554735,0.237,0.0178,8.045,2072.0,53.511,8193.0,8.099,65295.0,20.743000000000002,1.2790000000000001,11910700.0,886657.5,206.9
